id,filename,md5,size,state,linker,sample_id,knn_clust
161b1832-d1a5-4705-9dca-26d8fb33704d,TCGA-IW-A3M4-01A-01-TSA.CF43DB8F-C957-4BEF-9D98-31EC3EC4A391.svs,bfa3ab5e09db79a916cee200d03b8378,281207927,released,TCGA-IW-A3M4-01A,TCGA-IW-A3M4-01A-11D-A21Q-09,cluster 1
1521489a-52b2-4da2-8804-b9953d6ad647,TCGA-J8-A4HW-01A-01-TS1.A0A2930F-424A-4D85-97FC-BF8710854B9B.svs,431291b20f5de3cb1e7abb0c2a5bffd2,119013327,released,TCGA-J8-A4HW-01A,TCGA-J8-A4HW-01A-11D-A257-08,cluster 1
b9536515-bf98-4d2a-986f-5257c3f4e127,TCGA-BH-A1EV-01A-01-TSA.ed83f6be-600b-45e7-a9b0-b56a5a53e614.svs,b10fdea09a64014c4d40e42a4ba8bf4f,110810479,released,TCGA-BH-A1EV-01A,TCGA-BH-A1EV-01A-11D-A135-09,cluster 1
803d3868-74ad-43b3-9fba-eb80b6fd1577,TCGA-B8-A8YJ-01A-01-TS1.EACBC406-DF74-460F-A6C9-D2FE06B2AFEC.svs,aeee18ff2d64140489bdf1b73ef62aab,260087159,released,TCGA-B8-A8YJ-01A,TCGA-B8-A8YJ-01A-13D-A38X-10,cluster 1
8324cd75-a07f-479a-b713-16b18733f522,TCGA-G2-A2EL-01A-01-TSA.948C548F-7F64-4454-813A-DF03188C3D58.svs,ecca371ad4f7b93867f6dfd9d5495830,120914017,released,TCGA-G2-A2EL-01A,TCGA-G2-A2EL-01A-12D-A18F-08,cluster 5
e1abd948-081e-48e7-8b39-f6b5c9674020,TCGA-13-0920-01A-01-TS1.865199e6-7b94-40ef-82e8-e65aa9377818.svs,80c804bc114fa9d018ba396e0c3951b1,176394973,released,TCGA-13-0920-01A,TCGA-13-0920-01A-01W-0420-08,cluster 5
aab46187-4f20-4c1e-bba6-cd01126c3cdf,TCGA-VQ-A8DZ-01A-01-TS1.64984E5F-AF33-464D-A30C-712BEF3327D9.svs,f67117e738bb41e1011eca6fa23f9751,417487487,released,TCGA-VQ-A8DZ-01A,TCGA-VQ-A8DZ-01A-11D-A364-08,cluster 5
3969a8a4-00d2-4422-ba7f-3c4ec1c73945,TCGA-LL-A73Y-01A-01-TS1.367F9DD6-DA45-488A-B2CF-9252BCF50251.svs,c8d2403f5b4b2bd4448bd7a99fb26f22,462617789,released,TCGA-LL-A73Y-01A,TCGA-LL-A73Y-01A-11D-A33E-09,cluster 5
a2fc20de-a5da-45dc-ad75-cc308aaff0b9,TCGA-G2-A2EC-01A-01-TSA.E6CD3F36-6EF9-4B87-85C9-25EF08650042.svs,097e740f5eb5661a99a8004117a2599c,175332877,released,TCGA-G2-A2EC-01A,TCGA-G2-A2EC-01A-11D-A17V-08,cluster 5
c0d92f6e-bf83-4981-b397-b3b64f2fdd54,TCGA-B5-A3S1-01A-01-TS1.DD605E90-D91C-45A0-8CB0-2E4FACBD78E2.svs,8fcf7673224886ff7827561e97b5776f,243046419,released,TCGA-B5-A3S1-01A,TCGA-B5-A3S1-01A-11D-A228-09,cluster 5
9a7b182c-d101-4621-bafc-b47d84fa957f,TCGA-ZF-AA4R-01A-01-TS1.406F997F-556C-4A9D-9552-2EB31F76C68A.svs,46e0b3c3658b31e76eed7c31a3056b81,165361963,released,TCGA-ZF-AA4R-01A,TCGA-ZF-AA4R-01A-11D-A38G-08,cluster 5
d5a5f46b-9eea-45b8-b738-381967eb98fa,TCGA-46-6026-01A-01-TS1.c9f78950-86fe-436e-8569-6c3b7b6935ec.svs,7af849c2d30e314abba65cfff91026dd,170374537,released,TCGA-46-6026-01A,TCGA-46-6026-01A-11D-1817-08,cluster 5
9351cdcc-b6ec-473b-a4b9-4f03c1ba0de1,TCGA-22-1012-01A-01-BS1.5687d101-95c6-4b8f-a7d3-a44bd241bb17.svs,802461e451c3220f1002f79cbfdfb137,153547167,released,TCGA-22-1012-01A,TCGA-22-1012-01A-01D-1521-08,cluster 5
18dbba2c-06e3-439a-8abf-d0a2d414c403,TCGA-FF-8061-01A-01-BS1.2595463a-81f6-40af-b1bc-08a7e9abed2f.svs,cab0d685c65351ae5bf02ea052b36a78,350794455,released,TCGA-FF-8061-01A,TCGA-FF-8061-01A-11D-2210-10,cluster 5
81c239b5-7c34-4f44-ac17-2482220d767c,TCGA-EB-A97M-01A-01-TSA.682FBB49-4983-48F1-BFA1-119A59AACD02.svs,d712da07a7c2b4b259a9a62fb8aa2c70,192593407,released,TCGA-EB-A97M-01A,TCGA-EB-A97M-01A-11D-A38G-08,cluster 5
dfb59112-4921-4572-8a58-be4a0a0d2bee,TCGA-A7-A4SD-01A-01-TS1.1FF59A1D-351F-4F25-B843-667F387A2C04.svs,34281dfa7a9090caea27ba6466dd2473,142531655,released,TCGA-A7-A4SD-01A,TCGA-A7-A4SD-01A-11D-A25Q-09,cluster 5
85d74384-08e9-4f7c-a224-c27105959ad7,TCGA-ZF-A9RN-01A-01-TSA.88B189C9-B20B-48A8-8737-FC266CC5C433.svs,206707c2b8f5b52c876d752f926f86e5,238446671,released,TCGA-ZF-A9RN-01A,TCGA-ZF-A9RN-01A-11D-A42E-08,cluster 5
9bd3196f-d9f9-4a72-b17a-afc486a36e2c,TCGA-AN-A0G0-01A-01-TS1.35437324-f765-4522-aea3-c564491b948f.svs,56a43c98fff8b6338433fb28fc84c75e,620421961,released,TCGA-AN-A0G0-01A,TCGA-AN-A0G0-01A-11D-A045-09,cluster 5
bf2736c7-d462-4803-9835-b108d7dab8a1,TCGA-43-8116-01A-01-TS1.4044ed6f-501b-497d-87ad-aa4818a38119.svs,b94cee27fb0bc37ec1f5e6c5d8818251,67652915,released,TCGA-43-8116-01A,TCGA-43-8116-01A-11D-2244-08,cluster 5
0ad48440-2dca-477d-894c-d12ac086caa8,TCGA-91-8499-01A-01-BS1.5defdd3c-e8ab-4b69-b857-4903584f3b62.svs,bc176649d6680a69b40582bdf80ee39a,88507157,released,TCGA-91-8499-01A,TCGA-91-8499-01A-11D-2393-08,cluster 5
6b531150-89fe-467e-be42-7e206174eb40,TCGA-FI-A2EW-01A-01-TSA.3c90e1b7-c496-4c98-b729-0173657f4488.svs,a2132ad0fd2e5a5515fa4ca5a4b8ec4a,158130431,released,TCGA-FI-A2EW-01A,TCGA-FI-A2EW-01A-11D-A17D-09,cluster 5
52b046a6-5916-4781-870c-a8b89920a6ba,TCGA-BH-A1FN-01A-01-TSA.282e0721-24ae-47b0-a418-539a8b5c5241.svs,05064410414b82a135f3c488e03c2467,325762069,released,TCGA-BH-A1FN-01A,TCGA-BH-A1FN-01A-11D-A13L-09,cluster 5
3d1def3f-8bcf-4889-9ccf-bf1373a4b922,TCGA-99-7458-01A-01-BS1.d96cc75b-eccd-403b-8c5e-7eaa1bf6326a.svs,64a5242ff3a1a34ff51b0f4b5589e4d7,180875179,released,TCGA-99-7458-01A,TCGA-99-7458-01A-11D-2036-08,cluster 5
8d8dbf38-6cf5-4a80-8e4c-e7dfdaa9dece,TCGA-85-7697-01A-01-TS1.8ddbd342-92b0-4aea-9263-47453f7fa644.svs,b30480051130e9970e8b5837bab32409,310964231,released,TCGA-85-7697-01A,TCGA-85-7697-01A-11D-2122-08,cluster 5
80ccb6ee-0e45-45b3-99f0-27ad33ad7207,TCGA-19-1388-01A-01-BS1.b8161275-9236-4bc3-b377-36ae4354161e.svs,966354324520fa2c57b05b7dd8e6011f,46189277,released,TCGA-19-1388-01A,TCGA-19-1388-01A-01W-0643-08,cluster 5
80964c6a-9c3e-4a91-8283-de29b145fa33,TCGA-AC-A7VC-01A-01-TS1.BB26DD06-AFA5-4F5D-A6F6-99A3D154C878.svs,1ec99351e6cc3ee9d118d2492a08c853,204072265,released,TCGA-AC-A7VC-01A,TCGA-AC-A7VC-01A-11D-A351-09,cluster 5
3843e9b1-bd91-4deb-9265-00aaa746e384,TCGA-CQ-A4CD-01A-02-TS2.F2C46748-8B69-4E61-835D-35C8A5B9789B.svs,b460a535a69e23f7abc4844c5f703e0b,266645203,released,TCGA-CQ-A4CD-01A,TCGA-CQ-A4CD-01A-21D-A25D-08,cluster 5
a6d4a204-2f22-48e5-8f54-2a87c332c972,TCGA-EB-A4P0-01A-04-TSD.3A0ACBE9-4CBC-4492-AC1B-61A3E77CEBB3.svs,23d12e04a41e1f3bf49eefaeff7b0db4,268011665,released,TCGA-EB-A4P0-01A,TCGA-EB-A4P0-01A-41D-A25O-08,cluster 5
e4301791-3470-4702-a30f-d64452bfd423,TCGA-13-0795-01A-01-TS1.715a85bd-eb61-468f-8e17-dc8088b4af18.svs,8d9f66e301cb5d2119b118db532c5e9c,208377755,released,TCGA-13-0795-01A,TCGA-13-0795-01A-01W-0371-08,cluster 5
84f515eb-2bdc-4c4b-bffa-0ab34661982d,TCGA-ER-A19T-01A-01-TSA.B18A60B6-CE1B-4815-BD65-6CAB1AA77916.svs,f0ea72ed5a95a82d8c73559681a29ae3,195993839,released,TCGA-ER-A19T-01A,TCGA-ER-A19T-01A-11D-A19A-08,cluster 5
e04aedc7-08a7-4748-ac4d-f336f91a2e07,TCGA-V1-A9OQ-01A-01-TSA.03A1D0F4-897A-4EE7-ADC7-36CF06FB85AC.svs,f6d79559084b4c5836f331456c71fe5f,558455933,released,TCGA-V1-A9OQ-01A,TCGA-V1-A9OQ-01A-11D-A41K-08,cluster 5
769e8c94-78c4-474b-aa0d-d5e5235f109a,TCGA-85-7698-01A-01-BS1.bf794cb5-2f6e-4beb-89e7-5f8aab7081d3.svs,5edcbf60b1342b141e82d61acf930e06,449235379,released,TCGA-85-7698-01A,TCGA-85-7698-01A-11D-2122-08,cluster 5
e94edf61-d19d-460d-8bce-bb40f4459146,TCGA-ZA-A8F6-01A-02-TS2.03AD7ED6-5824-4204-B11B-A17ACF96600F.svs,2d396fa68bbc5c34933c5fdba9eaaf3d,135124351,released,TCGA-ZA-A8F6-01A,TCGA-ZA-A8F6-01A-23D-A364-08,cluster 5
1f3faf48-051e-4fc7-bb6a-5b722cac3814,TCGA-BB-A5HY-01A-01-TS1.F1C9C51E-FE2E-430A-95FB-80D4F6E7B224.svs,563ac9e62a8072e78d06a1273903d25e,235181485,released,TCGA-BB-A5HY-01A,TCGA-BB-A5HY-01A-11D-A28R-08,cluster 5
f970d0e5-fcae-44b8-a76c-4cf38dc88b3d,TCGA-G3-A25T-01A-01-TSA.31ED42B8-D5FD-45DE-AC8B-EA8032093A8B.svs,811f1f0cfd010c5dc3223d0b72ee3ff2,340208221,released,TCGA-G3-A25T-01A,TCGA-G3-A25T-01A-11D-A16V-10,cluster 5
53acc2e4-daa6-4102-841d-ad0bae2dd5e0,TCGA-A2-A0D2-01A-02-BSB.8b0210e1-3e64-4e14-8a7f-785bc507f7d8.svs,0eccd096da701eca33f1d759d60da10b,262505347,released,TCGA-A2-A0D2-01A,TCGA-A2-A0D2-01A-21W-A050-09,cluster 5
5544669b-c07f-46e0-b2b4-331b96f2e161,TCGA-EB-A3XC-01A-01-TSA.792F7947-92A0-45BF-9362-C784A0CA2DCC.svs,4670a6b84864efa3132472d7e5ac6896,147724505,released,TCGA-EB-A3XC-01A,TCGA-EB-A3XC-01A-11D-A23B-08,cluster 5
a968be1f-178f-47b5-a925-4bb0639cb52b,TCGA-19-4065-01A-01-BS1.0f6408e4-310f-47f3-994f-acdea712ce33.svs,4744ac967000a05290162283afd579e7,126350345,released,TCGA-19-4065-01A,TCGA-19-4065-01A-01D-2280-08,cluster 5
01ff464c-9593-470a-88d4-e716e7c42d69,TCGA-HB-A3YV-01A-01-TS1.64E6F6D3-08EF-473B-963D-16B3CB77DB53.svs,98c361e83111cf8982537ff21c0c73eb,188776241,released,TCGA-HB-A3YV-01A,TCGA-HB-A3YV-01A-11D-A24N-09,cluster 5
d5b3adae-7fca-4394-a41e-931cc1c1f3f1,TCGA-CV-7415-01A-01-BS1.147116bf-07e9-4f09-a26b-9fff085aab41.svs,5abbe6bdef743114858c299fd687e208,104637267,released,TCGA-CV-7415-01A,TCGA-CV-7415-01A-11D-2078-08,cluster 5
b9fd1687-baf5-45fd-86ab-3e03331ae6c5,TCGA-XF-AAMJ-01A-01-TSA.5A477740-4717-4EF0-B6B0-8AA5783CB3D8.svs,638bb3d73a1774d3238c28b1d9b2987f,588414987,released,TCGA-XF-AAMJ-01A,TCGA-XF-AAMJ-01A-11D-A42E-08,cluster 5
10a64aee-34bd-4467-affd-fe6bb3f98158,TCGA-4Z-AA86-01A-01-TS1.864D4E6D-ED0F-426E-B3AC-613D813BD955.svs,ab2ae489f26d83863b846c7c31c23481,151120463,released,TCGA-4Z-AA86-01A,TCGA-4Z-AA86-01A-11D-A391-08,cluster 5
23a23b48-73b8-4448-a80f-c1130c52960f,TCGA-CV-6962-01A-01-TS1.fe0a2c13-efaf-4b41-b71c-e907d3f91fab.svs,471fe10c53360e2ebd54e2cdbefbff72,114388023,released,TCGA-CV-6962-01A,TCGA-CV-6962-01A-11D-1912-08,cluster 5
91f8a229-e74c-4b78-aa3f-616194e9fb1f,TCGA-QK-A6IH-01A-01-TS1.C75AA0FE-5769-4113-ABB9-655CFC8B2926.svs,d47fbcdb19b832b12fb345066f7ca107,205372627,released,TCGA-QK-A6IH-01A,TCGA-QK-A6IH-01A-11D-A31L-08,cluster 5
ad3efd7f-565d-4939-92ed-dcc75f04bbe7,TCGA-EJ-A7NM-01A-02-TSB.A67844DC-708C-45E2-AF9F-CB619D24515E.svs,12b3d01612252b22e4c77521e1553546,277510853,released,TCGA-EJ-A7NM-01A,TCGA-EJ-A7NM-01A-21D-A33T-08,cluster 5
de0e804e-3d4a-4d27-9d8a-9c03fd624d79,TCGA-DK-A3IK-01A-03-TSC.B04F78FD-0597-46FA-AD6A-9AE56BEC0D8D.svs,c86380e367f528d74ea264dbb432b735,265861121,released,TCGA-DK-A3IK-01A,TCGA-DK-A3IK-01A-32D-A21A-08,cluster 5
f7a9e612-e925-4e2f-a0c6-7cedf66ddecc,TCGA-FF-A7CW-01A-01-TSA.29396835-49AE-4639-89B5-8B2BC095FF21.svs,ebb7781fede21f496b788a2b9db36305,250417921,released,TCGA-FF-A7CW-01A,TCGA-FF-A7CW-01A-11D-A382-10,cluster 5
f24b4243-73fa-4cee-983c-5b29a56aa496,TCGA-D5-6898-01A-01-BS1.2f0426a1-9588-49f2-930e-63691ff1a6f9.svs,0f594fa0e4b411a6262ced8d5d52c18d,86028973,released,TCGA-D5-6898-01A,TCGA-D5-6898-01A-11D-1924-10,cluster 5
02d58a64-6e28-4f88-b17c-ab01417de8be,TCGA-BT-A42F-01A-01-TS1.B138C224-D923-4710-B7F9-AF3A4B8C58FB.svs,423833a750b9805aa5e36d34e605fed3,552655481,released,TCGA-BT-A42F-01A,TCGA-BT-A42F-01A-11D-A23U-08,cluster 5
d6796c47-0c57-4293-a66c-1ac5d0335d59,TCGA-34-2605-01A-01-TS1.570bb46f-3dbb-480b-adb2-b563b16e4854.svs,577a197e0dda60418779ca43cc5ef6ec,191276259,released,TCGA-34-2605-01A,TCGA-34-2605-01A-01D-1522-08,cluster 5
03022e2c-3f80-4562-98cf-0e02a0ca08ff,TCGA-VS-A9UB-01A-02-TSB.085DFB18-A511-4BF3-8733-846251DDD882.svs,7574058f3c90086e65cad1741f1325c6,218558735,released,TCGA-VS-A9UB-01A,TCGA-VS-A9UB-01A-22D-A42O-09,cluster 5
4e2f37df-91a5-4de3-ba07-7fd4ae774e01,TCGA-DS-A1OD-01A-01-TSA.71481c09-680d-42ad-a133-989544e1353c.svs,d515754cb6b2b19644b388fccb8f0514,261256839,released,TCGA-DS-A1OD-01A,TCGA-DS-A1OD-01A-11D-A14W-08,cluster 5
338d919f-f9ef-4682-8f03-2ea36e2d480c,TCGA-GM-A3XL-01A-01-TSA.F83E6727-0539-4E34-99EE-ED3322F4A72C.svs,dd975a3f878cedcaa226e9c50759f0d6,217672823,released,TCGA-GM-A3XL-01A,TCGA-GM-A3XL-01A-11D-A22X-09,cluster 5
d7252000-d63d-49b3-9c65-8bb075b1d19e,TCGA-B8-4143-01A-01-TS1.31fb0853-f0ff-405e-af9c-6f3af4426016.svs,ec002b7e72d6c406d5e21adafa58555f,87699799,released,TCGA-B8-4143-01A,TCGA-B8-4143-01A-01D-1806-10,cluster 5
c8360c2e-a328-48f2-8ec8-3f71e76192de,TCGA-B6-A0IB-01A-01-BSA.2cd7198d-8930-464c-b313-3182d7910f41.svs,e16c65d4b592291d1ab7d34bd77c1903,174815123,released,TCGA-B6-A0IB-01A,TCGA-B6-A0IB-01A-11W-A050-09,cluster 5
cffe8238-9b04-4736-a2b1-2ce37c67c4c7,TCGA-CV-7242-01A-01-BS1.990d5dec-7bbf-45ac-9fbc-c3f3d6d8c4c4.svs,15a3036fcc364c8ba8d1ce6449aac426,107238237,released,TCGA-CV-7242-01A,TCGA-CV-7242-01A-11D-2012-08,cluster 5
1102720e-f04b-4a98-9f74-ca6d1273aa2e,TCGA-MI-A75I-01A-01-TS1.13A79F3E-690F-486B-B6B7-D994F6B49153.svs,2560c87b1b17bb2afe4a7af91bcf22c3,131351629,released,TCGA-MI-A75I-01A,TCGA-MI-A75I-01A-11D-A32G-10,cluster 5
2b1c0505-3110-45d3-a5f4-5a38b2c1e346,TCGA-BR-6458-01A-01-BS1.cfa3f162-4dbc-41c3-80a7-dfba716a4075.svs,3c401dfee44c66225b6554900299ed60,543110431,released,TCGA-BR-6458-01A,TCGA-BR-6458-01A-11D-1800-08,cluster 5
3846d4e0-de02-418c-9cf2-5a2ba97094ee,TCGA-KV-A6GE-01A-01-TSA.B007A83E-2059-428A-BEEC-08363F563329.svs,c32055b0bc1c387cb12234ea3ce88b39,239222997,released,TCGA-KV-A6GE-01A,TCGA-KV-A6GE-01A-11D-A31X-10,cluster 5
a29647c6-89b7-46c6-a7c6-8c40d9d6e3b0,TCGA-55-8204-01A-01-TS1.17e246ce-0151-4eef-a1e7-2dad233928d8.svs,020bc8274ea64ba3cc2b7d042c0bda0b,71040655,released,TCGA-55-8204-01A,TCGA-55-8204-01A-11D-2238-08,cluster 5
9159fc02-7916-48b3-8f5f-90030f643938,TCGA-BW-A5NO-01A-01-TS1.9509D0EB-0645-4F7A-9107-891E29478FD7.svs,564d2c815877c6300b0bfaf1a500e61b,122806429,released,TCGA-BW-A5NO-01A,TCGA-BW-A5NO-01A-11D-A27I-10,cluster 5
87577ccf-9ac4-4c89-aa66-b2b79c5841d8,TCGA-60-2715-01A-01-BS1.c2e978f3-61c5-4176-8446-f347a941f96c.svs,fc704526450c7c8c33b9e2b76133aec6,35758985,released,TCGA-60-2715-01A,TCGA-60-2715-01A-01D-1522-08,cluster 5
5f185c0d-f6da-413d-9b07-3dea043e1f7d,TCGA-K4-AAQO-01A-01-TSA.073818A8-3062-44A8-BAF0-04B7207C9A97.svs,011aa5f09db2a6ab9ee2ca9e7dfc2b8e,167301889,released,TCGA-K4-AAQO-01A,TCGA-K4-AAQO-01A-11D-A38G-08,cluster 5
fd4d4ba5-cae7-441a-9776-058e5757fc5f,TCGA-CU-A3KJ-01A-01-TSA.073C82B1-AE75-4A24-B0DF-4EBC42C31EBC.svs,def3962d86d9f3e50abbb80b2ba85849,253273537,released,TCGA-CU-A3KJ-01A,TCGA-CU-A3KJ-01A-11D-A21A-08,cluster 5
880f3377-5872-4d08-a396-6d647007da56,TCGA-FD-A3B3-01A-01-TSA.C4431F39-E467-4177-8B1B-8E4844D410A0.svs,7827580069cae192f5dad89d8d211605,212923533,released,TCGA-FD-A3B3-01A,TCGA-FD-A3B3-01A-12D-A202-08,cluster 5
d65cedbd-0512-40c5-8030-2a7e98949ff9,TCGA-MY-A913-01A-01-TSA.CEF0DF69-5D80-42D0-9D54-752F0DAB83D5.svs,b0861cc901e98e056d0739e3bb70567c,264209577,released,TCGA-MY-A913-01A,TCGA-MY-A913-01A-11D-A37N-09,cluster 5
a47fcc2f-e9fd-46ce-94fd-2fad2b8606e9,TCGA-VQ-A925-01A-01-TS1.205C3106-CBAD-4EFA-9217-45EF88D95F59.svs,f77096d687e0cc9734859ed7f0caa6cf,314652957,released,TCGA-VQ-A925-01A,TCGA-VQ-A925-01A-11D-A410-08,cluster 5
1c6ed13d-ce48-408f-bab8-c9bc2f4616e3,TCGA-50-5072-01A-01-BS1.8e68de46-2a6e-40b5-a6af-9f34d9a5e7fa.svs,ab9ed1993cd4e559d6e38600b9a3ffd5,234459115,released,TCGA-50-5072-01A,TCGA-50-5072-01A-21D-1855-08,cluster 5
3f7f6963-3409-4a64-b1ca-b9a108580dee,TCGA-A2-A0T1-01A-02-TSB.63e971bf-39ec-41c9-986e-a1937437dea8.svs,70bc217c276e1c76c8fadece6a7af963,157589035,released,TCGA-A2-A0T1-01A,TCGA-A2-A0T1-01A-21D-A099-09,cluster 5
162018b5-26d5-4870-9b56-cfcfbd59bea1,TCGA-60-2719-01A-01-BS1.0d6c5559-003a-4517-bff0-f58ff0acea71.svs,412c0417b12639fb5620dca4e25185e0,83169133,released,TCGA-60-2719-01A,TCGA-60-2719-01A-01D-1522-08,cluster 5
c91d64ba-ed63-4bee-b19a-9e6ada995341,TCGA-DU-7290-01A-01-BS1.92faeb6c-cec6-4bd7-affb-54c66fc2b438.svs,c8af592dabec31fdd9853003ca5f5493,60815329,released,TCGA-DU-7290-01A,TCGA-DU-7290-01A-11D-2024-08,cluster 5
793fec91-7b3b-4b3c-90e2-c7c575e761e3,TCGA-33-6738-01A-01-BS1.12d0acdd-eda4-4b1c-88ce-20759ea987ae.svs,39b98ae163bf867f246c4afb322be601,116324931,released,TCGA-33-6738-01A,TCGA-33-6738-01A-11D-1945-08,cluster 5
abe81c91-5cc4-4eb1-818e-d4576da0b87c,TCGA-ET-A3BO-01A-01-TS1.9D0682D5-AF8F-4838-8BEF-0B743DD95491.svs,486601eaf5d0faff9650f955ce1f0469,416480077,released,TCGA-ET-A3BO-01A,TCGA-ET-A3BO-01A-11D-A19J-08,cluster 5
c94dc8e0-dd43-4a29-ae60-e8b4705e1d1c,TCGA-EL-A3GZ-01A-01-TS1.44456507-8DBB-496A-9908-96BF4CFEECA9.svs,889f9edbdc0157c441cb4eab6ff964f1,249782117,released,TCGA-EL-A3GZ-01A,TCGA-EL-A3GZ-01A-11D-A20C-08,cluster 5
f461444a-9a17-433f-9930-141eb983beba,TCGA-AX-A2HK-01A-01-TSA.db601690-3f5a-4087-a921-f599914fdda6.svs,aefcf52faccae29ba04369c0c6591a19,102982677,released,TCGA-AX-A2HK-01A,TCGA-AX-A2HK-01A-11D-A17D-09,cluster 5
7edf8897-d64e-413c-b2e9-c3d2916dfe3d,TCGA-66-2792-01A-01-BS1.f1dad818-a4c5-4af8-8a8d-0ae5f9336146.svs,d426b23f66250facb68555107e37c1d1,60749657,released,TCGA-66-2792-01A,TCGA-66-2792-01A-01D-0983-08,cluster 5
9dc75146-e8a1-41a2-a076-d3143e4fecae,TCGA-EK-A2PL-01A-01-TS1.2A3E42CE-BFFE-4761-90F2-6AA1772B9D73.svs,43b02618ab02e185366d146fb679c0cf,640115960,released,TCGA-EK-A2PL-01A,TCGA-EK-A2PL-01A-11D-A18J-09,cluster 5
8c94e350-89d5-4321-83ff-bf2c87263431,TCGA-44-6775-01A-01-TS1.18c0ffa9-7bed-44a2-8ab5-90e87bee79ef.svs,388778394d2087fcc1c2a85fd5b55482,122397337,released,TCGA-44-6775-01A,TCGA-44-6775-01A-31D-A27T-08,cluster 5
0cb18cb6-4e7b-4ae4-b80b-e67e9029f393,TCGA-13-0887-01A-01-BS1.8936aa9f-f77e-419d-ae3f-8b88933225ef.svs,51ecfd087bb345cd3ad01d721b48b0a9,182398071,released,TCGA-13-0887-01A,TCGA-13-0887-01A-01W-0420-08,cluster 5
5bdaae5d-2b75-4ef2-a88a-0dd3673867cf,TCGA-23-1030-01A-01-BS1.d3ebeb41-5e90-4826-bda8-8a48f3669622.svs,17f9c71206472789d8f15a175decff4f,47771423,released,TCGA-23-1030-01A,TCGA-23-1030-01A-02W-0486-08,cluster 5
b5ca4abf-a60f-43ff-ae06-c9442f07fc51,TCGA-66-2782-01A-01-TS1.87ca26b3-ff31-414d-afa8-4d992870128b.svs,8e9cab1e46f54f3bed9424ce8724bccd,481442431,released,TCGA-66-2782-01A,TCGA-66-2782-01A-01D-1522-08,cluster 5
f6c32d4e-fc59-4de5-9351-743010d4b50c,TCGA-UZ-A9PK-01A-01-TSA.3807D4BB-FF38-42A7-BEAC-45BA6A7899E1.svs,8c6420fb358c798b32f97f0274175f70,104733813,released,TCGA-UZ-A9PK-01A,TCGA-UZ-A9PK-01A-11D-A382-10,cluster 5
7d166294-9ee7-46af-84a2-613c7e8f4c8e,TCGA-VQ-A94O-01A-01-TS1.D88F40EE-D394-4DB5-B351-4072548428FE.svs,3006f01db5c35dee9f422da30d510181,173661103,released,TCGA-VQ-A94O-01A,TCGA-VQ-A94O-01A-11D-A410-08,cluster 5
691ae4a0-b7aa-465e-a615-221effb22e72,TCGA-BA-5558-01A-01-TS1.ac74abe3-93cf-477f-b336-05f7d79ce777.svs,9f176dbfb6afef121a455ab3a4e5d80d,40671187,released,TCGA-BA-5558-01A,TCGA-BA-5558-01A-01D-1512-08,cluster 5
1cdd5709-b37d-401f-87aa-cc635b67eaee,TCGA-MA-AA3Z-01A-01-TS1.0DCCD4BF-D922-4713-B595-9C847DEF56E0.svs,7d4c3936fd829252273b5cf7b8e8a70e,292343487,released,TCGA-MA-AA3Z-01A,TCGA-MA-AA3Z-01A-11D-A387-09,cluster 5
63a8fee2-eac8-418c-9d8c-a7d13a6442be,TCGA-04-1361-01A-01-BS1.b4e0df05-3e78-4414-9430-b4d97a09befb.svs,8cf7616124cf11ce605bc6009ad562fb,132197191,released,TCGA-04-1361-01A,TCGA-04-1361-01A-01W-0492-08,cluster 5
2ec03c2a-3cb4-473c-b30f-30ae3feee13a,TCGA-61-2113-01A-01-TS1.91aa5d6b-d95f-4465-b1a5-d7697dab7d29.svs,14cbdf30e07e244b62d9d08b877bc794,237029417,released,TCGA-61-2113-01A,TCGA-61-2113-01A-01W-0722-08,cluster 5
fa8e8276-0fe3-42b7-b85c-fff744ca03d4,TCGA-34-5236-01A-01-BS1.2f8f8d9d-4365-4d97-bf59-ff95f925f4fa.svs,b31f5c11bff7647946aa4e049e660832,248898237,released,TCGA-34-5236-01A,TCGA-34-5236-01A-21D-1817-08,cluster 5
3a76922b-b3a4-466e-a494-54bb276d5a5a,TCGA-44-6145-01A-01-TS1.694c13e7-a2e5-434e-8093-d78bec903707.svs,c875a40e4b9b8cc3658a898d0a9b21b1,132525651,released,TCGA-44-6145-01A,TCGA-44-6145-01A-11D-1753-08,cluster 12
b6db63cd-3174-4e35-b4f4-9758f1514dc8,TCGA-34-5240-01A-01-TS1.c96dbfd1-7adc-476f-ab6d-da0c98dbde8d.svs,e1e0eb1b5d3472916d91d180efb0565f,170958757,released,TCGA-34-5240-01A,TCGA-34-5240-01A-01D-1441-08,cluster 12
05ecfb3f-ea87-40fc-ad76-c194727fdc9a,TCGA-86-A456-01A-01-TSA.996EFBE2-10E2-454B-B4E7-981FA24404B0.svs,65d0b12bbfd64d61ac9e69d4b4cc7a01,283410615,released,TCGA-86-A456-01A,TCGA-86-A456-01A-11D-A24D-08,cluster 12
435b38e9-f2ef-40b4-a3a1-fee492665d1d,TCGA-OE-A75W-01A-01-TSA.FE979D4E-995D-4C4A-8FAE-6A807ECAC75E.svs,ff2f65b86c78611debec60664e3cb16b,331202537,released,TCGA-OE-A75W-01A,TCGA-OE-A75W-01A-12D-A32N-08,cluster 12
