sample_id	x_2d	y_2d	x_3d	y_3d	z_3d	clust	member_prob	knn_clust
TCGA-EJ-5518-01A-01D-1576-08	0.391316078261201	4.27095325177427	-0.435485239939674	-1.15911724581921	2.23721740051738	4	0.23367203365581601	4
TCGA-CH-5746-01A-11D-1576-08	9.54219948588512	-5.61277318889998	4.32888092728546	11.8480952077976	4.26136638378896	1	0.87598537135031	1
TCGA-HC-8265-01A-11D-2260-08	8.95125092243768	-5.14343742944546	4.24003349636522	11.6305553881141	3.59124225295069	1	0.780410029339539	1
TCGA-EJ-5512-01A-01D-1576-08	9.22799489327536	-5.60703845070967	4.21782475188528	11.8139000551277	4.12143746857898	1	0.860153304511772	1
TCGA-HC-7211-01A-11D-2114-08	2.12942176210121	1.84060595319657	-0.699360222227296	0.898990993022474	0.0757566925488051	3	0.335079161357212	3
TCGA-G9-6342-01A-11D-1961-08	-0.192199831040709	4.7535366618768	0.221378827649396	-1.2638308549636	2.54047717447606	4	0.693034213452453	4
TCGA-EJ-7321-01A-31D-2260-08	8.99640367124494	-5.53108569268877	4.08452673940309	11.3804329616014	3.71778995855921	1	0.800951630127673	1
TCGA-G9-6499-01A-12D-1961-08	-0.136716083470126	4.79284995383313	0.248080194967599	-1.18844119600233	2.56870025014565	4	0.701938445087264	4
TCGA-HC-7209-01A-11D-2114-08	2.15927882831455	1.74532151327109	-0.807531861061076	0.812150302928422	0.177620247287091	3	0.494841647587895	3
TCGA-EJ-5497-01A-02D-1576-08	9.229277919502	-5.19976094681454	4.24590408221158	11.5293370635864	4.02894972997613	1	0.850471178389773	1
TCGA-EJ-5504-01A-01D-1576-08	9.52861145050121	-4.98856016496227	4.31400901254279	11.5502277739628	4.22502842615811	1	0.838419606772311	1
TCGA-EJ-5516-01A-01D-1576-08	9.29003611853948	-5.06636398698541	4.26485175427227	11.4997894964758	3.92933426725994	1	0.848353115314744	1
TCGA-CH-5745-01A-11D-1576-08	9.62866178713152	-5.72254605663721	4.29987929683159	11.9147223431633	4.33795255610739	1	0.885874230356024	1
TCGA-62-A470-01A-11D-A24D-08	0.0295975950469085	3.14707150577307	-0.920083693480529	-1.11217748776175	0.88271636877221	4	0.343560494679116	4
TCGA-L9-A443-01A-12D-A24D-08	-5.2949397294954	2.35966469735346	-3.0091233567053	-5.36526756119972	-1.08539590987484	12	0.218273309707008	12
TCGA-EJ-7788-01A-11D-2114-08	9.247654868226	-5.31534885019515	4.37711134063537	11.3773398335245	4.1540727071001	1	0.823552144711998	1
TCGA-HC-7078-01A-11D-2114-08	-8.03622263825568	1.90905854458035	-5.30434769283362	-5.45875565371989	-1.79213129224928	9	0.636536061233252	9
